,Unnamed: 0,cid,text,time,author,channel,votes,photo,heart,time_parsed,label
64,64,UgyeTNrgiQbBXhlEpzZ4AaABAg,"Kakamiss yung outro!! HAPPY 10M!
BEEN WATCHING SINCE NAG LALAWAY KA SA GHOST FIGHTER VID MO!!",2 months ago (edited),Princess De Guzman,UCho69zH-PQgZAwA238ayvfQ,0,https://yt3.ggpht.com/ytc/AMLnZu-Xbfiy_dwHMGiJ3ugOf_mx0va_N4NQuixueRokVwA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.028215,compliment
65,65,UgyAMLDXSftauHC4Hwl4AaABAg,Kainin mo ung stewardess 👩‍✈️ Cong HAHAHA,2 months ago,Miguel Yriarte,UCNxCGa71waoi-AJAKSwLkiQ,0,https://yt3.ggpht.com/ytc/AMLnZu-WW9wxzdXKkRJOtNSWz5yoGCq9ASx3X8W2eU5t9h-zreq8r2OHWPhDvIiTULpc=s176-c-k-c0x00ffffff-no-rj,False,1655402933.03478,others
66,66,Ugx-IC8uZGme75dxWk14AaABAg,🤍🤍🤍🤍🤍,2 months ago,clarissa rose Castillo,UCDUCaqKANY0GqaiJIJD8QQg,0,https://yt3.ggpht.com/ytc/AMLnZu_quhU7WtSqk6KRvX6WIF-usS33GXet0pionvIY=s176-c-k-c0x00ffffff-no-rj,False,1655402933.036049,others
67,67,UgxtXdbQhEUPEnmd9-B4AaABAg,Congrats po Sir Cong 👏☺️,2 months ago,lindsayganda,UCMW1prF2lCK2bWCrHaqz_og,0,https://yt3.ggpht.com/wlNQKHw-KV1aqI7UovVhKnMl-dcoHR_4xwrVyO8C7Z6VQsu5sRCiRnBcasktFdpSXuIVBPkfvQ=s176-c-k-c0x00ffffff-no-rj,False,1655402933.040054,compliment
68,68,UgzU-azmDUptQMV2LfN4AaABAg,"Ganon kana kayaman?! Lapit muna mabili china boss cong. Chicken feet gang dito, power sayo! ☝️",2 months ago,Crisandy Murillo,UCgk7PYEwvH27s6xf8axwrLA,0,https://yt3.ggpht.com/ytc/AMLnZu-KerzDvV6l0wbMDJ7B6kN1JPd0Y_rWO_4RywqwNNx0yBkwovqSz0kio6p6hKlA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.044021,others
69,69,UgzVi3rEAjv2lTtl8Ol4AaABAg,Congrats sa Mr Beast ng Pinas 🔥,2 months ago,Reymart Cachero,UCTrJpBVy6TOFnWFGPqJwDgw,0,https://yt3.ggpht.com/ytc/AMLnZu_j5BtseG4a6WktR_iuVYizya3dC7gt8HTyVauvRyCVbUOsP9GTdc5gRqVAsCPM=s176-c-k-c0x00ffffff-no-rj,False,1655402933.049639,compliment
70,70,UgxGfCuncBEUvBrCu-l4AaABAg,inamoka kuya indae HAHAHAHAHhaha,2 months ago,John Paul Oyao,UCfHoIQg-kpqygeijQ8Yngig,0,https://yt3.ggpht.com/ytc/AMLnZu-0ECrjymlTh-AtDUBLjcOU_6Lw0a9OnQ-hnA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.050925,others
71,71,UgwX5U3CL2x16CeMnJ14AaABAg,Ikaw ang inspirasyon ko idol.. noong una kala ko dn imposible pero sa bawat video mo nahihiya ako sa sarili ko.. kea sinusubukan ko kht mhirap.. lalo na construction trbho ko.. mhirap mag edit pag pagod.. pero lods hintayin m ko.. mag kikita dn tayo..,2 months ago,TaeLangTv,UCOo6Xi4oBmrxowxGc2emFtw,0,https://yt3.ggpht.com/ytc/AMLnZu9fBbW_YcNqa9oSr-LVI3ZINMq12FXPaHUk-BII=s176-c-k-c0x00ffffff-no-rj,False,1655402933.05499,compliment
72,72,UgwJTTFXnt-WpltEr6F4AaABAg,❤❤❤,2 months ago,Aiza Guerra,UCoFfzMghoEuNSxBscVcvoMg,0,https://yt3.ggpht.com/ytc/AMLnZu_5r0ynBtkRJP0jGIIpw2SFP2klLckvsqxB9mOYbQ=s176-c-k-c0x00ffffff-no-rj,False,1655402933.058932,others
73,73,Ugz0KlexfI3MouN9m3Z4AaABAg,Happy 10M Sub idol!,2 months ago,PAPA BILLY CHANNEL,UCXZFNHErOvfaDs4Y3Gyq8HQ,0,https://yt3.ggpht.com/9hseUE4k-yQE6Q2UhvpUaK8zxEI1_ZqYBWhHpLGtZeub9NQkFMyLza2K20z73jtd3K157qZGzWc=s176-c-k-c0x00ffffff-no-rj,False,1655402933.065212,compliment
74,74,UgximLFRNLXXi1JV0tt4AaABAg,yung andon si emman solid ka talaga boos cong!!!!!!,2 months ago,Prince Jacob Verzo,UC20DeWkNgeHwngX4F5sQEdQ,0,https://yt3.ggpht.com/ytc/AMLnZu9L0ApbYTCNwRUqoQS9bFfLCG44d4pdajgDKo1zUA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.51501,others
75,75,UgwbOEqxi59-4_dKx3Z4AaABAg,Sobrang idol talagaaaa kita boss cong🥺❣️,2 months ago,okkin gemarino,UCodqiG1UIzwaP6RY5FquJ3g,0,https://yt3.ggpht.com/ytc/AMLnZu8ITJ-Co66Hqoeolntjj0PLx1M4Xvgfj4y8XSiC=s176-c-k-c0x00ffffff-no-rj,False,1655402933.520829,compliment
76,76,UgxaWmf2YHR59QgFJW94AaABAg,Kuya cocon tangina ka wag kang mamamatay🤣🤣🤣🤣🤣,2 months ago,Harold Criston Borbo,UCGmUMGHZ7ssDSj6-qZ503Kg,0,https://yt3.ggpht.com/ytc/AMLnZu-i6yl9ivSeBDysJQdGKF7ZQz0avDiZIfSCiBtz=s176-c-k-c0x00ffffff-no-rj,False,1655402933.5249,compliment
77,77,UgykOFVtej2f4C-QzsJ4AaABAg,"congrats boss cong, nandito ako since 20k mo, naging inspiration at ilaw ka nung mga araw na kailangan kita. labyu boss cong keep on dreaming lang!!",2 months ago,Hans Rubino,UCKCIzKAGnn4zELhq7nMuFGg,0,https://yt3.ggpht.com/ytc/AMLnZu8BPMWSHHeJ1oCXTq1CrhJ67RMMlWBao8D3Jbk_9A=s176-c-k-c0x00ffffff-no-rj,False,1655402933.52884,compliment
78,78,Ugx7UyHr3bbBoOcjPr14AaABAg,10:17,2 months ago,hamster,UC2poLWu11ZTTkEVhd37FXYw,1,https://yt3.ggpht.com/ytc/AMLnZu-20xNPON5gHvAFJNmtpZcYbpjBVmSW6abz2fq5C9FNq6QnqYAmitY8vwSUsiLi=s176-c-k-c0x00ffffff-no-rj,False,1655402933.52884,others
79,79,UgwF6BwnJgwyYtFz0454AaABAg,You deserve all the success in the world kuys Cong and the rest of Team Payaman. Thank you for being the source of our laughter and happiness amidst the chaos around us.,2 months ago,Fa Angela Reboton,UCRX2bmpYDvHXVd-lyqGVvPQ,0,https://yt3.ggpht.com/ytc/AMLnZu_w1NYClWEn_CMPRy8rL75oTqU9Ywwl5hDQpes=s176-c-k-c0x00ffffff-no-rj,False,1655402933.532838,compliment
80,80,UgySmkJO5ricudZnePJ4AaABAg,thank you kuya cong🙁,2 months ago,Gwen Denielle Dela Cruz,UCv-Ijf3uc1zKOIrYQwtT-Rw,0,https://yt3.ggpht.com/KEOIavwwwQjZrkdr4hgHF5w8h6HzWI9iEBNTpTWRRuU8ZAvRiQAhPcBNXgB57vV0B2o20GDdKY4=s176-c-k-c0x00ffffff-no-rj,False,1655402933.536833,compliment
81,81,UgyKTVoIECjKrQR03jF4AaABAg,congrats idol CONG 👏,2 months ago,Christian Michael Jardin,UCfZMgmvSw0yGq-qjFsGOd2Q,0,https://yt3.ggpht.com/hf22FtK3iB1s6M4sjPVzkmQD_92w3nddSmpAfdGBzHvoNdfa_0b70Vdhty37moaBayBgbbJ9S-I=s176-c-k-c0x00ffffff-no-rj,False,1655402933.543585,compliment
82,82,UgxZC66ucPAXzbHM_cN4AaABAg,NAKAKAIYAAAAAAAAAK! PAAWEEEEEER 😭🎉,2 months ago,Rezie L. Geraldo,UCbfSVgcAPfxgw_oOEgQWN2Q,0,https://yt3.ggpht.com/ytc/AMLnZu9wGIIaCfv9ljrV2_3ds8NvqRZEM7jHF4LECN4etA=s176-c-k-c0x00ffffff-no-rj,False,1655402933.543585,others
83,83,UgyXFV4G3gj4pAqi_nd4AaABAg,happy 10million subscribers Lodi Cong,2 months ago,Ez JaZz TV,UCVL2xlcj-ERDur3JKv1_KZA,0,https://yt3.ggpht.com/ytc/AMLnZu8WcyBLlMWyQVMKdvHbn9cwzTNsaHz7W8dgDXU7Gc0YWWpO9LorJjje95sez-D0=s176-c-k-c0x00ffffff-no-rj,False,1655402933.547656,compliment
84,84,Ugyybx1ps0xdUNaBkqh4AaABAg,"my inspiration!!! ✨ Congratulations, Cong and TEAM PAYAMAN!",2 months ago,Krisha Azucena,UC_m3CjOklu72E103xDas_kw,0,https://yt3.ggpht.com/ytc/AMLnZu-64WTxjdWTUAZTX5ocpoj49B364A4HG2Qs4bnZYg=s176-c-k-c0x00ffffff-no-rj,False,1655402933.55162,compliment
85,85,UgxsR5HV3DySkfKEncl4AaABAg,THE LEGENDARY CAP IS BACK!!!,2 months ago,Vince Silva,UC7pS3aYz3to6Uj8DXGutPHw,0,https://yt3.ggpht.com/TJ6EbuVmTwpcbufRfxWvCddLno7rXSVvtJlAfX3LXB-XGIgo3KR14ekZSFPp7PNTpcaWU2HM_g=s176-c-k-c0x00ffffff-no-rj,False,1655402933.555621,others
86,86,Ugyb5yIfaSS4krQdQNZ4AaABAg,"Ang totoo dikopa alam ang gusto ko sa buhay, pero nung napanood koto grave yung positive energy thank you boss Cong",23 hours ago,mark buenaflor,UCs_JPZhvxwvDSNl3akftRjg,0,https://yt3.ggpht.com/ytc/AMLnZu-0mEIAE-pERzCkGSwzLLtmDvMzV7uUXqTtcQ=s176-c-k-c0x00ffffff-no-rj,False,1660590527.648638,compliment
87,87,Ugwm2DIBL0E5LTkxm9x4AaABAg,"Congrats po sir cong,..nkaka proud lang po..☺️☺️☺️",2 days ago,Grace Ann,UCfkQ_b0g8Xc1W2biX_JAmnw,0,https://yt3.ggpht.com/ytc/AMLnZu9zK9XDkVB47-95ILykWYuaBw0ccMCwpTH5CLn9-7ZhwH1slb6vNFSjV6XeV7fX=s176-c-k-c0x00ffffff-no-rj,False,1660500527.655485,compliment
88,88,UgxveJ5m8vrdOVWcVcR4AaABAg,"ito ung namiss ko talaga..  ung parang may kalaghara sa huli 🤣🤣🤣
solid ka chickenfeet.. ❤️❤️❤️
papakilala kagad kita Cong sa nilalang na mas bumubuo ng buhay ko.soon 😍😍❤️",3 days ago,Lynark guevarra,UCG4VRrPrR3y9SGrPdGl0NYw,0,https://yt3.ggpht.com/ytc/AMLnZu9tMt5qvrtLVirbHoNNDoqhCIDFiiO7M6toBE81=s176-c-k-c0x00ffffff-no-rj,False,1660414127.663491,compliment
89,89,UgzXRPa61YOHPt5gDll4AaABAg,Congrats 🎉,4 days ago,Ryan Amer,UCAYQRHocrDgNQIyaWE0vOIw,0,https://yt3.ggpht.com/ytc/AMLnZu8ys9snJQIyIke1QcaQ95R8dlgmNG1IA2RnuY8SpAuhAhx3Oa6H6F-ydgY2H2tx=s176-c-k-c0x00ffffff-no-rj,False,1660327727.663491,others
90,90,Ugy7CG621k7sp3MeO7h4AaABAg,Salamat idol Kuya Cong pina-lakas Moko abutin pagarap ko,4 days ago,Ryan Amer,UCAYQRHocrDgNQIyaWE0vOIw,0,https://yt3.ggpht.com/ytc/AMLnZu8ys9snJQIyIke1QcaQ95R8dlgmNG1IA2RnuY8SpAuhAhx3Oa6H6F-ydgY2H2tx=s176-c-k-c0x00ffffff-no-rj,False,1660327727.671487,compliment
91,91,UgyG4rrorXwF-fdceKN4AaABAg,kamiss yung outro,4 days ago,Jinji Majiko,UCP8XgueyOzPYps1er35lIOA,0,https://yt3.ggpht.com/B1q8asphNlY5aGrhEBHIM3YmRdZR4kzTUCCuSE7rBVzo210fE_qO8VO8UjwAyra2ByPT8zAE3Q=s176-c-k-c0x00ffffff-no-rj,False,1660327727.679489,others
92,92,UgyK6L6RkQWZOT7zeft4AaABAg,Pinaka idol,5 days ago,ABOG KITCHEN,UC13wvD0MWHjOi6kkg1xJb4w,0,https://yt3.ggpht.com/ytc/AMLnZu_ROsECpetUXdK70x1thhk6cOSkdE8wQqQ_-aF7Tg=s176-c-k-c0x00ffffff-no-rj,False,1660241327.68349,compliment
93,93,UgxT0dpoQaHVV1f0rrB4AaABAg,<3,6 days ago,civil service,UCCbX92oWqO1rapkwgvxGU4A,0,https://yt3.ggpht.com/ytc/AMLnZu8siS3QKPZlz48W1dMKzUMzThrK8NmXc4zbexbFZp0AypNk4ldiFv96yio_i58L=s176-c-k-c0x00ffffff-no-rj,False,1660154927.687491,compliment
94,94,UgyGfjtShPh90qUUBQZ4AaABAg,qualityyyyyyyyyyyy,6 days ago,civil service,UCCbX92oWqO1rapkwgvxGU4A,0,https://yt3.ggpht.com/ytc/AMLnZu8siS3QKPZlz48W1dMKzUMzThrK8NmXc4zbexbFZp0AypNk4ldiFv96yio_i58L=s176-c-k-c0x00ffffff-no-rj,False,1660154927.69549,compliment
95,95,UgyuSA1yFeeqok091OF4AaABAg,Honestly I’m at my down moment right now pero nung binalikan ko to para panoorin u reminded me kuya cong na laban lang na kapag mahirap magpahinga lang na kapag malungkot iiyak lang na kapag masaya ka dapat ienjoy mo lang. Thankyou sa reminder kuya cong it help me a lot na dapat kong ipaglaban lahat ng mga pangarap ko hanggang sa di ko na rin mamalayan na “nandon na din ako” 🤍,6 days ago,Reina Kristalin Cruz,UCKGQ8B3OjPvFHKgAeWB-KaQ,0,https://yt3.ggpht.com/s_ZlfWUURVBrVfOrhrL5MXMrbyStks_-Ak2Bw8-caH6pAqHgf7YnCTdgCwJXa2XZTq6Ing68QAQ=s176-c-k-c0x00ffffff-no-rj,False,1660154927.699489,compliment
96,96,UgxxO6SNwDizAJfsowd4AaABAg,Cong tv wala kaba balak hanapin mga first subcrabers mo?,6 days ago,CHEF JB Arehart,UCwh4af3iCSjZqZ-P_YO2Ukg,0,https://yt3.ggpht.com/ECo7JDOMLxBfCFeitbT1M1yaIP3ufQQTpME67kPkdWfL1nkcekggxbt1hjvOmpcpyLKdC-pFlg=s176-c-k-c0x00ffffff-no-rj,False,1660154927.703488,others
97,97,Ugymrc7b0jq7BL-S5R94AaABAg,🥹🥹🥹🤍🤍🤍🤍🤍🤍 im forever ur fan!!!!! Congrats!!! 10M!!!!,8 days ago (edited),Den,UC-A-jhqWjNXah4mZId-3F4w,0,https://yt3.ggpht.com/vH4qbPguZc1pi2ON6WAQP3l-kEJiLu7V6R0O4Yd5_nSFldgN1AkYtz1BOHU8OUdJDx5ymNyI488=s176-c-k-c0x00ffffff-no-rj,False,1659982127.70749,compliment
98,98,Ugyi_aDzAdp6RM-bz2R4AaABAg,"It's been a long journey Cong, salamaat! Congrats!",11 days ago,Frd Chckn pls,UCFahxakkzKF_b511aEP_dsQ,0,https://yt3.ggpht.com/rBM1-tpa8O_oTQTR3D2BIQ4AeDg9aW6w2MLiAu3kUc8lj4Mwc70Z3Q7cVurj9XaQpXuLmcDEYw=s176-c-k-c0x00ffffff-no-rj,False,1659722927.711489,compliment
99,99,UgykK6xTpvYjLAgGOO54AaABAg,Right now gusto ko nalang mamatay sa responsibilidad 💀,12 days ago,bodied,UC5OMyg3n1sEah2xuPWJ3WDg,0,https://yt3.ggpht.com/ytc/AMLnZu_R6wHHOXdVogHN8hThxTzH3QbNzKSMjAoBBvaLJA=s176-c-k-c0x00ffffff-no-rj,False,1659636527.715489,others
100,100,UgwJ-liGgW8mO2Cy6lR4AaABAg,LOVE YOU CONGGG,2 weeks ago,Vince Cuevas,UCj4EXzvIVzQRH3LZdWsMCEw,0,https://yt3.ggpht.com/ytc/AMLnZu-2gLD8jiF34lr_RG-pYMTwaVM67xAtCZ2rpmR9DQ=s176-c-k-c0x00ffffff-no-rj,False,1659463727.719491,compliment
101,101,UgwmuNMiH-goTy-jLS14AaABAg,https://youtu.be/_rJvfl7ZQlE,2 weeks ago,Francisco Iii Barroga,UCJpOs_xGlO7K7H3fzQ0g2Ag,0,https://yt3.ggpht.com/ytc/AMLnZu9oGz3Q66g4zXb_oK7HZAaCFuce8AgHQEOKLNQEAg=s176-c-k-c0x00ffffff-no-rj,False,1659463727.72349,others
102,102,UgyGd5o8CinH3Fw1nhV4AaABAg,Yan and maganda. Mag invest sa lupa at magkatoon ng sariling bahay.,2 weeks ago,Googley Eyes,UCLks_mSaUgdZk3u8-dzL-6A,0,https://yt3.ggpht.com/ytc/AMLnZu_Oj8miYAOTcfjDutwYYLUocbRA3motjrtcrVj53g=s176-c-k-c0x00ffffff-no-rj,False,1659463727.727491,others
103,103,Ugyi_1CiblDjUae5wed4AaABAg,"nakaka proud maging fan mo❤️😭
CONGRAAAAATSSSS ❤️❤️❤️",2 weeks ago,Melanie Llesis,UCN20uNhK6QE5RIBqMmDzy8A,0,https://yt3.ggpht.com/ytc/AMLnZu8eeoZvThQlyPvizj6qbLmm2vVuLRh8WOIssnjT=s176-c-k-c0x00ffffff-no-rj,False,1659463727.727491,compliment
104,104,Ugz3WyWGYy7lPmnO2t14AaABAg,Boss Cong nasan na si Wilson?,3 weeks ago,Ambok Lamigo,UC0NI_1WM5B9WbrthWHfRy_g,0,https://yt3.ggpht.com/-NlWZL0nlU1leiZn352pjZG6_ns02CY-4O5led6ggd_5jIdwkpPcHRWQfoSFM7IkcDq-xrEYJw=s176-c-k-c0x00ffffff-no-rj,False,1658858927.731492,question
105,105,UgyI-njdEqgCPEwd-Kd4AaABAg,Patuloy ka lng idol Cong,3 weeks ago,Bitol Arayan,UCKGM-knkYdRQ01D-11K-pbw,0,https://yt3.ggpht.com/1Sq2TDTRHAOt0IGMpd1etNK8t6h_mPREIulAfyZHIouTgPF5ch_AX2zNpM24Mnkqr_qD6K0X900=s176-c-k-c0x00ffffff-no-rj,False,1658858927.735488,suggestion
106,106,UgxbuDLp1YHULPxMWQd4AaABAg,"Sana sa Rizal prov 🙏🙏 para madali makapadala ng gifts sa team Payaman at kay Kidlat, Mavi, at Waldo hihi",3 weeks ago,CHRiSDRe,UCPH1JGV1bSYP9D9Iop8dmfw,0,https://yt3.ggpht.com/ytc/AMLnZu9WqjLasXIU7td5MTu0DC8GnUXnUQ6aXYSg_vf2pQ=s176-c-k-c0x00ffffff-no-rj,False,1658858928.164565,others
107,107,Ugww3E0FoIZxDu3qrEp4AaABAg,"Wag kang papigil,wag kang magduda diyos ang iyong kalasag,patnubay nasayo na ang gawa~",3 weeks ago,Junaliza Manaois,UC_kc18VMjAOu5Xf1CqkSSxA,0,https://yt3.ggpht.com/ytc/AMLnZu-rfm5QTGD-FpBDNZJAQedzken0Gt-6rsPNNw=s176-c-k-c0x00ffffff-no-rj,False,1658858928.170283,others
108,108,UgxlVE-fM2akZHzaXR14AaABAg,6:12 pogi,3 weeks ago (edited),Irvin Isip,UC16gJUIospWtr37ZOzd7x5A,0,https://yt3.ggpht.com/ytc/AMLnZu_5iS4IDXl6tS3QV6aou8V-sVwWwh_K3TjC0CZhOQ=s176-c-k-c0x00ffffff-no-rj,False,1658858928.171539,others
109,109,Ugxko3oq3wnxVooLDuR4AaABAg,"Congratulations boss CONG TV..isa kang alamat na wlang libro hahaha🤣🤣🍻🍻
Happy 10m subscriber..boss cong",3 weeks ago,Mark Anthony Naag,UCS8RdoWxedAtiOC6bkATAmA,0,https://yt3.ggpht.com/ytc/AMLnZu_NTy_7RGVM7UpaXihIb1qko7rSE0lr7KA_qTp-TVgo2RcwPwX_uTWd3vdfCHeL=s176-c-k-c0x00ffffff-no-rj,False,1658858928.171539,compliment
110,110,Ugze3C4AppJVaM9A-fl4AaABAg,Nakka inspired naman 🥹🥹🥹,3 weeks ago,Ate Angge labable,UC7IfLzRsaY9JTGqD03YCTQg,0,https://yt3.ggpht.com/ytc/AMLnZu_4s9FC_DFgo-kPpPnf1kQpgyA8CrJjQAiMjw1IeQ=s176-c-k-c0x00ffffff-no-rj,False,1658858928.175581,compliment
111,111,Ugyqm3L5AnRyurV_4wx4AaABAg,🤗🤍,3 weeks ago,Sheena Mantua,UCJD016jbWuM05Rjnw8GGTNg,0,https://yt3.ggpht.com/ytc/AMLnZu9iE0hcifNIwlui7E1PpucR7T3MgqMcoTUTTQPG=s176-c-k-c0x00ffffff-no-rj,False,1658858928.179549,others
112,112,UgzYEiZH6VifOnl968F4AaABAg,10:25 to 10:53,3 weeks ago,jie_kyh,UCfBzzGPpt2kBKvdQB9RQ-Iw,2,https://yt3.ggpht.com/ytc/AMLnZu9HY4SaQGK0K6g7i6HrMNrKIbDioJarsaWvq-jRlA=s176-c-k-c0x00ffffff-no-rj,False,1658858928.179549,others
113,113,UgzNEb1FTIhwKaCYv0N4AaABAg,Congratulations cong tibey,3 weeks ago,Rubielyn Campomanes,UCWGS2Ww7wBV9UjTTUi-4bTg,0,https://yt3.ggpht.com/ytc/AMLnZu9jLT7ibPciRoPVrhOtQfepIikHNYbvL4HdCcGhqUU=s176-c-k-c0x00ffffff-no-rj,False,1658858928.183545,compliment
114,114,UgzSaTMJZPxQm_VDCqB4AaABAg,Ohh right idol,3 weeks ago,gelomoto vlogs,UCeemLmVZAPCLtT3JGXT_vpg,0,https://yt3.ggpht.com/aM2Ippi1Xl1L2VY4fJjELLcgzBcuFzPBxlkv5IRqJt-I30z_iQwBq1w7aMrfE5cUaLVcFSY4Ag=s176-c-k-c0x00ffffff-no-rj,False,1658858928.183545,others
115,115,UgzO_r2ummKbuJqsH1x4AaABAg,I came here to Promote my Channel,3 weeks ago,FRPREMOVE MASTER DG,UC6ecPwzfWMiSv7dbDaS75ug,0,https://yt3.ggpht.com/qFVUKmfBUJ-Ad5LtDicO7v6N4KUoqxbxyIDYSEYsAGZNTeQBhdtiMNeAgHdCGGulO6keC6CGHA=s176-c-k-c0x00ffffff-no-rj,False,1658858928.189411,shoutout
116,116,UgxCBVwt_pc952joZWp4AaABAg,legendary outro,4 weeks ago,Christian,UC6FE1BfI8EAT6B2fR1rH_BQ,0,https://yt3.ggpht.com/ytc/AMLnZu_vGKVNAYjfqnlscgalCwlRVh5UfBA5xpfrUTGqeA=s176-c-k-c0x00ffffff-no-rj,False,1658254128.190697,others
117,117,Ugz6s0vbKDWYccsuxRZ4AaABAg,Congrats kuya cong at sa buong team payaman,4 weeks ago,Hanna mae Almarez,UCgxNufGhWHL58-pLJrBI1Cw,0,https://yt3.ggpht.com/ytc/AMLnZu_Pj2fVNSNb1mRorCbpQqJTqp3jEbp3CnwH3w=s176-c-k-c0x00ffffff-no-rj,False,1658254128.190697,others
118,118,UgxIWR3fdF5T1NlKMR54AaABAg,Taena boss cong! Di ako nagkamali nagsinubay bayan ko lahat ng kagaguhan mo at pag abot mo sa mga pangarap mo! Salute! 👏🎉 Napakalaki mong motivation lage! 🎉🎉🎉❤️,4 weeks ago,Aldryn Guarin,UCM-T2Cp0tHqwdFUf2D9WkTw,0,https://yt3.ggpht.com/ytc/AMLnZu98ce96Rl_BNdXhoQ7i0okfHswLHVlofyQM-HVLPQ=s176-c-k-c0x00ffffff-no-rj,False,1658254128.194763,compliment
119,119,UgyVAEDXlaVcoL-3mYx4AaABAg,tagaytay,1 month ago,Gabboy,UCH1F_JkVP_f0LIKGwcct6eA,0,https://yt3.ggpht.com/ytc/AMLnZu9KcLcTxhyMrLUV8Pn35cHmM1eZ4m6naeBtoGmRPQ=s176-c-k-c0x00ffffff-no-rj,False,1657994928.198708,others
120,120,UgyybEDSeE5r-gNyNXF4AaABAg,☝️☝️☝️☝️☝️☝️☝️,1 month ago,j so cute,UCEZYHKWWdYl_lUM-sdFVZvw,0,https://yt3.ggpht.com/SArVgJfubBKGJ2ElbDVpSuSR8XpjipSIDi9vvuO7ubvu8mFnENEvdPDh2zGv5g4wuHiyb0QkxZw=s176-c-k-c0x00ffffff-no-rj,False,1657994928.204603,others
121,121,UgxrdldPf5EUUqSh9A94AaABAg,Congrats boss cong! Solid team payaman since CONDO days,1 month ago,CJ Claud,UC4x4RCICOWqx2SKBey6DEaA,0,https://yt3.ggpht.com/ytc/AMLnZu9aDo6mwOy3HmYCQUDyezjUuGQvuge4IQXHotKhoQ=s176-c-k-c0x00ffffff-no-rj,False,1657994928.205978,compliment
122,122,UgzjsjScjla20PUiHQF4AaABAg,Ang lakas ng final speech. Nakakaiyak. Hahaha,1 month ago,marc gonzales,UC0Mq9JOUq61-S1IRYSKKY5w,0,https://yt3.ggpht.com/ytc/AMLnZu9ZgJWPeihOcPFjGU0dgGqWeEWtdEtRtfqFb6L8ug=s176-c-k-c0x00ffffff-no-rj,False,1657994928.21001,others
123,123,Ugxt-YrQGj2RcmMopy94AaABAg,Congrats bossing!!! Goosebumps sa 10:53 part ng video. anong music yan?,1 month ago,Jomsquared Official,UCttuWV2hEoIPWcNGC3Nb3mg,0,https://yt3.ggpht.com/ytc/AMLnZu8Wx_MLGpjADsGCjtRkosJn-Y1jZUHyiou6MOGz=s176-c-k-c0x00ffffff-no-rj,False,1657994928.214012,others
124,124,UgwzC0kYk1Bl-zv6jfl4AaABAg,MEZZO HOTEEEEEEEEEEEEEEEEEEEEEEEEL!!!!!!! 😁,1 month ago,El Em,UCdMQfHDYdqfQ31A_QPjTBmQ,0,https://yt3.ggpht.com/ytc/AMLnZu_QwiF65xk7NlA3LORjRVf_WwJfhhGDyGbYNQ=s176-c-k-c0x00ffffff-no-rj,False,1657994928.219496,others
125,125,Ugz66HT02IFWyKNI-Y14AaABAg,"Pangarap ko makasama kayo sana balang araw maka tapak ako sa payamansion nyo congrats po cong sana marami pa kayong matulungan
Saka sana matupad din pangarap ko na makasama kayo",1 month ago,Sumail Tortor,UC7jcfA1COpYksEt9XXBX6LQ,0,https://yt3.ggpht.com/ytc/AMLnZu_jHaNB_ERdMv0axKtQe1EA9gmaGnneb29LcshB=s176-c-k-c0x00ffffff-no-rj,False,1657994928.220794,others
126,126,UgyXSGWny6sJYZTcFNJ4AaABAg,Kaya since day 1 Cong Tv ako e kase mas gusto talaga nya sabay sabay silang aangat 🥰🥰,1 month ago,Mella Rabadon,UCdh4O4v7-zbq27lNEJkVRDg,0,https://yt3.ggpht.com/ytc/AMLnZu-pNGMUIWdMqxbmYR-gCkBIsSOrGfz921Crj9Y=s176-c-k-c0x00ffffff-no-rj,False,1657994928.629091,others
127,127,Ugz3k3VH8g74AxWyVJ14AaABAg,Very inspiring.. Sana mag patuloy ang pag angat mo sa buhay at pag abot mo sa mga pangarap mo Boss Cong TV dahil alam naman ng lahat na may mga tao ka ding natutulungan na nakapaligid sayo at nakikinabang din sa pag asenso mo. More power po and God Bless,1 month ago,Amber Loft TV,UCALBCUT5JDCjgRYPrrgBIig,0,https://yt3.ggpht.com/RjF4rLmafXm9eMyop-oILPEKK3UFsIFGW__suidvGmsVubHlW-X1u0awjirRZPgbWa0WlmiH_-4=s176-c-k-c0x00ffffff-no-rj,False,1657994928.633163,compliment
128,128,UgyzSLxvYIIKO1TPXZ94AaABAg,Namiss ko si Boss Emman Nung lumitaw ung vid nya 🥺,1 month ago,Jim ivan Alopo-op,UCxAi5odWDLtQQnMBYmnzj_A,0,https://yt3.ggpht.com/ytc/AMLnZu_9GIW-Y8D_KWdRJXKk3KbJyp2bxLCOeqK9rPs5=s176-c-k-c0x00ffffff-no-rj,False,1657994928.637198,others
